id,categoria,pergunta,resposta,rota,ok,fonte
"1104","MULTI_TURNO","black friday","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1105","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1106","MULTI_TURNO","vc consegue","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1107","MULTI_TURNO","como pedir post","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1108","MULTI_TURNO","fala sobre a empresa","Trabalho com a FYT. segmento: Suplementos e fitness. Loja de suplementos com foco em performance..","empresa","true","deterministic"
"1109","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1110","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1111","MULTI_TURNO","quem é vc","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"1112","MULTI_TURNO","como funciona","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"1113","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1114","MULTI_TURNO","para oq vc serve","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"1115","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1116","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1117","MULTI_TURNO","bom dia","Bom dia! Sou o Tuma IA, da FYT. O que você precisa hoje?","identity","true","deterministic"
"1118","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1119","MULTI_TURNO","valeu","Perfeito! Quando a FYT precisar de algo, é só chamar.","identity","true","deterministic"
"1120","MULTI_TURNO","quais produtos temos?","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1121","MULTI_TURNO","tem monster?","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"1122","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1123","MULTI_TURNO","não era isso só queria seu nome","Desculpa! Meu nome é Tuma IA, da FYT.","identity","true","deterministic"
"1124","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1125","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1126","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1127","MULTI_TURNO","quero o dia da semana mes e ano","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1128","MULTI_TURNO","tem whey?","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"1129","MULTI_TURNO","monta post do whey de chocolate","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1130","MULTI_TURNO","quais contextos temos?","Temos 2 contextos ativos:

• Black Friday
• Tom de voz","contextos","true","deterministic"
"1131","MULTI_TURNO","black friday","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1132","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1133","MULTI_TURNO","vc consegue","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1134","MULTI_TURNO","como pedir post","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1135","MULTI_TURNO","fala sobre a empresa","Trabalho com a FYT. segmento: Suplementos e fitness. Loja de suplementos com foco em performance..","empresa","true","deterministic"
"1136","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1137","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1138","MULTI_TURNO","quem é vc","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"1139","MULTI_TURNO","como funciona","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"1140","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1141","MULTI_TURNO","para oq vc serve","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"1142","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1143","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1144","MULTI_TURNO","bom dia","Bom dia! Sou o Tuma IA, da FYT. O que você precisa hoje?","identity","true","deterministic"
"1145","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1146","MULTI_TURNO","valeu","Perfeito! Quando a FYT precisar de algo, é só chamar.","identity","true","deterministic"
"1147","MULTI_TURNO","quais produtos temos?","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1148","MULTI_TURNO","tem monster?","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"1149","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1150","MULTI_TURNO","não era isso só queria seu nome","Desculpa! Meu nome é Tuma IA, da FYT.","identity","true","deterministic"
"1151","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1152","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1153","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1154","MULTI_TURNO","quero o dia da semana mes e ano","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1155","MULTI_TURNO","tem whey?","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"1156","MULTI_TURNO","monta post do whey de chocolate","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1157","MULTI_TURNO","quais contextos temos?","Temos 2 contextos ativos:

• Black Friday
• Tom de voz","contextos","true","deterministic"
"1158","MULTI_TURNO","black friday","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1159","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1160","MULTI_TURNO","vc consegue","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1161","MULTI_TURNO","como pedir post","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1162","MULTI_TURNO","fala sobre a empresa","Trabalho com a FYT. segmento: Suplementos e fitness. Loja de suplementos com foco em performance..","empresa","true","deterministic"
"1163","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1164","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1165","MULTI_TURNO","quem é vc","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"1166","MULTI_TURNO","como funciona","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"1167","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1168","MULTI_TURNO","para oq vc serve","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"1169","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1170","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1171","MULTI_TURNO","bom dia","Bom dia! Sou o Tuma IA, da FYT. O que você precisa hoje?","identity","true","deterministic"
"1172","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1173","MULTI_TURNO","valeu","Perfeito! Quando a FYT precisar de algo, é só chamar.","identity","true","deterministic"
"1174","MULTI_TURNO","quais produtos temos?","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1175","MULTI_TURNO","tem monster?","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"1176","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1177","MULTI_TURNO","não era isso só queria seu nome","Desculpa! Meu nome é Tuma IA, da FYT.","identity","true","deterministic"
"1178","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1179","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1180","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1181","MULTI_TURNO","quero o dia da semana mes e ano","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
